step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
206,5591.582431643868,0.032373159897206814,8,0,453,12022.8263278407,1,1.0
207,5604.85724516213,0.032441151516252875,8,0,453,12070.162520176866,1,1.0
208,5621.144792187208,0.03221476832351938,8,0,453,12117.467596922557,1,1.0
209,5635.310142856073,0.032341672303156106,8,0,453,12164.729323655993,1,1.0
210,5655.426457678767,0.03262395927602401,8,0,453,12211.943888561236,1,1.0
211,5670.60632817898,0.03250334155393852,8,0,453,12259.111338900015,1,1.0
212,5687.729208170292,0.03258562895593306,8,0,453,12306.231721886887,1,1.0
213,5704.720069578559,0.0326926258550528,8,0,453,12353.305084689313,1,1.0
214,5719.5294151681865,0.03282859789986145,8,0,454,12400.273048659357,1,1.0
215,5734.376133777324,0.03301211749270022,8,0,454,12447.212312407006,1,1.0
216,5752.284733748165,0.032906690148545435,8,0,454,12494.104497131913,1,1.0
217,5770.126994509464,0.032810342909794434,8,0,454,12540.969350855641,1,1.0
218,5787.882948871237,0.03274071336730965,8,0,454,12587.826526243032,1,1.0
219,5804.612398979092,0.032829139995662934,8,0,454,12634.63775536673,1,1.0
220,5822.295843963556,0.03285810987365854,8,0,454,12681.438120504208,1,1.0
221,5837.960880648308,0.03261810260196611,8,0,454,12728.19725186817,1,1.0
222,5853.547525993147,0.032527111639506306,8,0,454,12774.940707184556,1,1.0
223,5869.181537843209,0.03248012125539633,8,0,454,12821.658894462687,1,1.0
224,5888.758874854949,0.03234430910255275,8,0,454,12868.356134147794,1,1.0
225,5905.241200438723,0.03226619488330431,8,0,454,12915.013146244975,1,1.0
226,5921.69201928161,0.03224426149596105,8,0,454,12961.63711735353,1,1.0
227,5939.084521485017,0.032147004911326126,8,0,454,13008.214524179442,1,1.0
228,5953.421046325612,0.03204393443122623,8,0,454,13054.746314915654,1,1.0
229,5971.724397871426,0.031788184363060516,8,0,454,13101.280782445347,1,1.0
230,5987.958149600435,0.031556533863355454,8,0,454,13147.778775981846,1,1.0
231,6006.23464159902,0.03134166200896642,8,0,454,13194.230391503334,1,1.0
232,6024.393097354214,0.03130953732830021,8,0,454,13240.650187718154,1,1.0
233,6044.365655884313,0.03144409278022102,8,0,454,13287.049186657232,1,1.0
234,6060.457166087533,0.0314560261177731,8,0,454,13333.401946950706,1,1.0
235,6073.507457959948,0.031400822056092,8,0,454,13379.708514997576,1,1.0
236,6090.432073382644,0.031473350411982064,8,0,454,13425.983464144298,1,1.0
237,6106.38818306662,0.03139942647357456,8,0,454,13472.21778671005,1,1.0
238,6120.2339516978,0.03142487405848053,8,0,454,13518.406055963475,1,1.0
239,6138.023030709825,0.031408905381670016,8,0,454,13564.5483181389,1,1.0
